ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1654016229340790784,2023-05-04T06:52:53+00:00,fr,0,0,0,0,10,"@thomasgunzig Bravo, vous tombez (par hasard? ) sur les propositions d'ecolo."
1621084035022741504,2023-02-02T09:52:06+00:00,fr,0,0,0,0,21,@DamienERNST1 @Ecolo De rien ! Entre ingénieurs ... restons scientifiques d'abord.
1600913892737445888,2022-12-08T18:03:10+00:00,fr,0,0,0,0,,@Mathieu___L Merci pour cette remarque !
1579797630926061568,2022-10-11T11:34:41+00:00,fr,34,2,1,13,,#PlusVertPlusJustePlus d'égalité H-F. J'avais déposé une proposition de loi en 2021 pour mettre fin à cette discrimination. Le budget pour mettre en œuvre la mesure est prévu en 2023. @Ecolo https://t.co/2G40h7La54
1547618325210927105,2022-07-14T16:25:36+00:00,fr,2,0,0,0,,"@adelaidecharli2 Non Adélaïde, ce n'est pas normal. .... Moi aussi, j'ai peur de l'été .... et de l'hiver qui vient (mais pour d'autres raisons)."
1534906457728090112,2022-06-09T14:33:11+00:00,fr,0,0,1,0,,@N_Boukili @Ecolo @groen @SVHecke Nous avions reçu une partie importante du rapport jeudi passé.... il y a une semaine. Le règlement a été suivi. Merci aux services et à la présidence d'avoir fait respecter le règlement.
1468220972348100615,2021-12-07T14:08:52+00:00,fr,0,0,0,0,,"@adelaidecharli2 Au parlement, il y a de nombreux jours où on se sent très inefficace et puis .... Voilà un vote qui va protéger nos (petits) enfants... fier d'y avoir contribué."
1468209175931109380,2021-12-07T13:22:00+00:00,fr,0,0,0,0,,@nblanchart @GLBouchez Ce qui est excessif est insignifiant
1448672308273504258,2021-10-14T15:29:27+00:00,fr,0,0,0,0,,@babgi Selectionnez production plutot que consommation (en haut à droite) ...Interessant aussi de voir le prix 144 eur en DE 160 en FR et en BE
1415688496182960129,2021-07-15T15:03:34+00:00,fr,0,0,0,0,,"@DamienERNST1 @grosfilley @TinneVdS Nous importerons des molécules ! biogaz, H2, CH4, .... ne faites pas semblant de ne pas savoir ! nous en avons parlé ensemble !"
1415659946193133571,2021-07-15T13:10:07+00:00,en,0,0,0,0,,@PYDermagne @Ovif8 Courage !
1415657932524560389,2021-07-15T13:02:07+00:00,fr,3,0,0,0,,"@DamienERNST1 @ENGIEelectrabel la crue contre laquelle le site est protégé, dite crue de référence, correspond à un débit deMeuse de 2615 m 3 /s -.. On en est là : https://t.co/uIr31LcVCI"
1415353715243077633,2021-07-14T16:53:16+00:00,nl,0,0,0,0,,@vanranstmarc inderdaad !
1415352380875583494,2021-07-14T16:47:58+00:00,fr,0,0,0,0,,"@Emmanuel_microb Oui, c'est une vingtième commune, qui travaille, qui survit difficilement, dont les enfants sont dans nos écoles et voient l'injustice quotidienne du statut de leurs parents. Sans doute, des loueurs, des employeurs profitent d'une législation indigne. A chacun son public"
1747915141520248843,2024-01-18T09:33:39+00:00,fr,22,2,10,10,1402,Le droit international ne peut être "à la carte". Nous avons une obligation d'agir en vertu de la Convention pour la prévention et la répression du crime de génocide. https://t.co/I5Y0ak2tk8
1745770009144553669,2024-01-12T11:29:39+00:00,fr,9,0,2,0,268,"Bienvenue à Laurence Willemse @lauwill ! Les collègues du groupe Ecolo au parlement bruxellois gagnent une députée dynamique, motivée et surtout, schaerbeekoise. ;-) Merci à @ZoeGenot pour son travail et son parcours et bonne chance dans sa nouvelle vie !  https://t.co/897dfVNAKp"
1745744858734575825,2024-01-12T09:49:43+00:00,fr,5,0,6,0,516,"Je suis évidemment signataire de cet appel de (à ce jour) 391 parlementaires du monde entier appelant à un cessez-le-feu immédiat, la libération des otages et l'ouverture à l'aide humanitaire à Gaza. Les violations des droits humains doivent cesser. https://t.co/bGAADqmKSl"
1749697724528705863,2024-01-23T07:36:59+00:00,nl,25,1,54,4,3591,Ik ben in elk geval blij dat nog voor de verkiezingen de maskers afvallen… https://t.co/AT6lIv9KDa
1747294840339980399,2024-01-16T16:28:47+00:00,nl,5,0,0,1,204,"Eén derde van Airbnb-inkomsten niet belast: “Sommige Airbnb’s opereren dus illegaal”.Airbnb mag geen oneerlijke concurrent zijn van reguliere B&amp;B of hotels. Betere opvolging van de aangiftes is absoluut noodzakelijk! https://t.co/qGN5mTxEio
1733536955105677522,2023-12-09T17:19:52+00:00,nl,20,0,10,2,940,Blij en trots dat ik de lijst voor de Kamer mag trekken bij de komende verkiezingen. Samen met ⁦@HorchAimen⁩ die Vlaams trekt zullen we ons verhaal brengen in onze provincie. En dat is een sterk verhaal! Hopelijk kunnen we rekenen op jullie steun! https://t.co/00IjIf9AjB
1731715052221124877,2023-12-04T16:40:16+00:00,fr,19,1,1,3,1291,"D'habitude les memorandum apportent leur lot de propositions et de fraicheur. Dans celui de la FEB on retrouve une vieille idée périmée, injuste et inefficace économiquement. L'indexation automatique des salaires est non-negociable pour les écologistes. @RTBFinfo @GillesVdBurre"
1658498470339125252,2023-05-16T15:43:43+00:00,fr,11,0,0,2,457,"Bonne nouvelle en direct de la  commission des affaires sociales que je préside pour la 1è fois : le ministre est favorable à un gel de la dégressivité des allocations quand un demandeur d'emploi se forme dans un métier en pénurie. Dans tous les cas. Et bien voilà, avançons !"
1600112718198894592,2022-12-06T12:59:35+00:00,fr,92,12,78,19,,"⚡️💰 En Commission, nous venons de voter le texte de @TinneVdS pour récupérer près de 3 milliards € de surprofits réalisés dans les secteurs gaz/électricité.✅ Nous l'avions promis, nous l'avons fait. Personne ne peut se faire de l'argent sur le dos de la guerre. https://t.co/QmvGIZUZDy"
1600131702780620800,2022-12-06T14:15:01+00:00,fr,3,0,2,0,,@LucieRsl_ @TinneVdS @BuystKim @Ecolo @groen @SLaveleye Sous impulsion de @TinneVdS justement... ;-) et le texte belge est plus ambitieux que l'UE tant sur la durée que le coût (130€/MWh)https://t.co/rF0w1F8GLK
1579799689092005889,2022-10-11T11:42:51+00:00,qht,6,0,1,0,,#PlusVertPlusJuste
1578026631607701504,2022-10-06T14:17:21+00:00,fr,20,1,1,1,,"Pour protéger les plus fragiles, Ecolo veut un bouclier social qui passe notamment par l'#indexation des salaires, pour maintenir un pouvoir de vivre dignement, mais aussi par un congé parental dont l'#allocation permet de soutenir les familles Cet après-midi @LaChambreBE."
1578101060354248705,2022-10-06T19:13:07+00:00,fr,2,0,0,0,,@lucaciccia_csc @LaChambreBE @CscFemmes @LigueDfamilles Ce n'est pas notre option. On continue à se battre dans ce conclave.
1578091980449513484,2022-10-06T18:37:02+00:00,fr,0,0,4,0,,"@LepetiKitan @Ecolo @LaChambreBE Les allocations sociales sont effectivement indexées, mais aussi améliorées par l'enveloppe bien-être."
1578090322382422030,2022-10-06T18:30:27+00:00,fr,0,0,1,0,,"@LepetiKitan @Ecolo @LaChambreBE Bien sûr que c'est un droit, désolée si ma formulation laissait entendre que ce n'est pas le cas..."
1578089891371548679,2022-10-06T18:28:44+00:00,fr,1,0,2,0,,"@robin_molenbeek @Ecolo @LaChambreBE Il faut aussi soutenir les PME et les indépendants, évidemment. On se bat pour un tarif social pour eux. Ce n'est pas l'un ou l'autre pour nous."
1547220060003094529,2022-07-13T14:03:02+00:00,en,22,1,0,14,,Members of Belgian Parliament urge   Prosecutor @ZiobroPL to drop all charges against human rights defender Justyna Wydrzynska. With solidarity.@Ecolo @groen @pslachambre @vooruit_nu @MRChambre @openvld  #WomensRights https://t.co/gaVoXGol0t
1542140200326946817,2022-06-29T13:37:29+00:00,fr,15,0,1,6,,La compétitivité ce n'est pas que le salaire. Audition au Parlement : j'ai écouté l'analyse des syndicats sur la loi de 96. Plusieurs éléments de convergence avec ce que @ecolo défend. Il faut notamment déverrouiller la négociation salariale.
1542140203405639682,2022-06-29T13:37:30+00:00,fr,4,0,1,0,,Le calcul du coût salarial doit être + exact (les subsides à l'emploi ne sont plus comptés depuis 2017) et le handicap salarial n'existe plus en raison de la productivité des travailleurs.
1542140207046213633,2022-06-29T13:37:31+00:00,fr,4,0,1,0,,Les salaires réels des belges ont quasi stagné entre 2009 et 2021. Or la productivité de chaque heure de travail a augmenté.
1542140209898323974,2022-06-29T13:37:32+00:00,fr,6,0,1,0,,Les marges bénéficiaires des entreprises ont augmenté dans le même temps. Répartir le fruit de la production des richesses est une question de justice sociale.
1542152042717773824,2022-06-29T14:24:33+00:00,fr,0,0,0,0,,@N1DJARD1 C'est le contenu de l'intervention faite par les 3 syndicats. Source = eurostat https://t.co/SkMKNkWrIS
1542185557983379457,2022-06-29T16:37:44+00:00,fr,0,0,0,0,,"@N1DJARD1 Oui, c'est une info partielle. Ça invite à nuancer en fonction des secteurs, comme je l'ai dit en commission (pcq c'est là que je m'exprime et que je fais mon job). Et oui tout va bien chez nous... 😉"
1542140213216088064,2022-06-29T13:37:33+00:00,fr,7,0,1,0,,"L'amélioration de la loi de 96 ne résout pas tout : il faut d'autres actions. + de redistribution (avec un crédit d'impôt), + de pouvoir de vivre dignement (aides énergie)"
1542140216085024768,2022-06-29T13:37:33+00:00,fr,7,0,0,2,,"Enfin, j'ai exprimé des remerciements aux syndicats, ces corps intermédiaires qui portent dans ce parlement le point de vue des citoyens qui ont signé la pétition. Audition qui a pu avoir lieu grâce à une loi portée par ECOLO-GROEN ;-)"
1749869857611395111,2024-01-23T19:00:59+00:00,fr,3,0,0,0,51,"@MauzeGreg @Fundji3 @Ecolo Je rentre plus dans les attaques de madame qui n’amènent rien comme solution. Par contre il faudrait se décider, soit je défend les Palestiniens par «  électoralisme » , soit je me tais par « électoralisme » … mais là faut choisir… je suis perdu 🙄"
1749340239565341060,2024-01-22T07:56:28+00:00,fr,105,2,24,15,7455,"Palestine: 4 manifs organisées par la société civile à Bruxelles. Pas de débordements, pas de haine, pas de casse. Un message clair et ferme contre l'antisémitisme en amont des manifs.Dignité, retenue, solidarité pour le peuple palestinien.Bravo @ABP_asbl , @cncd111111 , etc."
1749345310990594060,2024-01-22T08:16:38+00:00,en,2,0,1,0,76,@eren__sozuer @ABP_asbl @cncd111111 You can read the hundred publications I did below about the subject.
1749358947528581144,2024-01-22T09:10:49+00:00,en,1,0,0,0,48,"@eren__sozuer @ABP_asbl @cncd111111 I just publish 16 amendments about this , shame , rapport. Best regard"
1749357194703757628,2024-01-22T09:03:51+00:00,fr,9,0,2,0,376,"@OldShowy @ABP_asbl @cncd111111 Bonjour, je suis actuellement à Strasbourg et je travaille sur la déportation des enfants ukrainiens en Russie. Vous pouvez aussi faire le choix de lire autre chose que Palestine dans mes publications :)"
1744763139931996615,2024-01-09T16:48:43+00:00,fr,170,13,72,64,8649,"🇵🇸 Il faut stopper le massacre à Gaza, maintenant.Avec @Ecolo, on demande au gouvernement belge de se joindre à la requête de l'Afrique du Sud à la Cour de justice internationale pour le génocide commis par Israël contre le peuple palestinien.Et en attendant,  des sanctions! https://t.co/QzfUEeNSIl"
1745477235320946708,2024-01-11T16:06:16+00:00,fr,0,0,0,0,40,@basedrightman @Ecolo Certains Palestiniens...Associer un peuple à une manière de penser c'est du racisme. Je n'associe pas les Israéliens aux déclarations homophobes des Ministres israéliens
1745476699234406733,2024-01-11T16:04:09+00:00,fr,0,0,0,0,35,@GeraldTrokart @Ecolo Je n'ai pas organisé de manifesation. Mais je participerai volontier à un rassemblement pour leur libération.
1745476480245617044,2024-01-11T16:03:16+00:00,fr,0,0,0,0,37,@ghenry_EU @Ecolo je suis d'accord avec vous.  Mais les otages dont j'appelle à la libération ne justifie pas les massacres en cours.
1745476356291399734,2024-01-11T16:02:47+00:00,qme,0,0,1,0,40,@leo__news @Ecolo https://t.co/VFeJsJ7XZQ
1727765207378759826,2023-11-23T19:05:00+00:00,fr,60,8,30,14,25273,"Les fiers défenseurs des lobbies des jeux de hasard : le PTB, les Engagés, Défi, la NVA et le VB unis pour empêcher le vote sur un meilleur encadrement. Beau combat les amis. GLB vous remercie pour le boulot https://t.co/D6qy8tqC4F"
1725558478737977435,2023-11-17T16:56:15+00:00,fr,60,17,83,10,23248,"Excellente nouvelle! Le combat des écologistes a payé. Le droit de vote des 16 ans et plus aux élections européennes est confirmé ! Pas besoin de s'inscrire et pas d'obligation. Et maintenant, il faut informer, informer et informer ! Au boulot! #démocratiehttps://t.co/AhPTGLEwe7"
1725630949155602654,2023-11-17T21:44:13+00:00,fr,2,0,3,0,363,"@PhD2050 @Ecolo Le combat d'Ecolo, c'est d'obtenir le droit de vote. Même quand certains étaient plutôt pour profiter de l'arrêt pour freiner cette avancée. Mais bien sûr, c'est l'arrêt qui a mené à cette évolution positive. Je n'ai pas dit le contraire."
1714970420644921777,2023-10-19T11:43:05+00:00,fr,68,1,3,27,4798,Ttes les dérogations pour les pesticides tueurs d'abeilles des ministres féd de l'agriculture MR étaient donc bien illégales en plus de négliger notre santé/environnement. Comme je n'ai eu cesse de le dire toutes ces années dans mes échanges avec les Ministres Ducarme/Clarinval.
1671438192300507136,2023-06-21T08:41:33+00:00,nl,17,0,14,8,5526,"Geen transparantie in dossier-SCAF?N-VA commissieVZ @PeterBuysrogge mag in de spiegel kijken. Op 5 en 7/6 kreeg hij vanuit regering vraag om parlement bijeen te roepen op 12/6, VOOR de beslissing regering.Blijkt nu dat hij dat heeft laten liggen. Parlement onwaardig.#ComDef"
1747161606604124404,2024-01-16T07:39:22+00:00,nl,369,30,322,39,82678,"Wanneer stopt dit opbod? Er moet dringend een uitgavenplafond komen. Dit zijn echt absurde bedragen. Belastinggeld is niet om slogans, zenuwachtigheid en polarisatie te subsidiëren. Mijn wetsvoorstel voor een plafond is klaar om gestemd te worden. https://t.co/6vnXf2cXdr"
408319670702178304,2013-12-04T19:39:30+00:00,fr,0,0,0,0,,@EchosMonde euh... vous voulez sans doute dire que l'Ukraine ne cède pas...
1373995588040134660,2021-03-22T13:50:50+00:00,fr,1963,60,163,542,,"J'apprends que je fais partie des 10 Européens sanctionnés par la Chine. Ça fait froid dans le dos. Mais ça ne nous arrêtera pas. Notre devoir de parlementaires est de défendre la démocratie &amp; les droits humains. Avec mes collègues, je suis plus solidaire et déterminé que jamais."
1747702246811283739,2024-01-17T19:27:41+00:00,fr,31,5,29,5,4847,"⚠️  ""Il est du devoir de la Belgique d’honorer son obligation, en vertu de la Convention sur le génocide, de prévenir le génocide et donc d’agir compte tenu du risque de génocide à Gaza aujourd’hui.""https://t.co/WGRLJDIVdA"
1747981013924323512,2024-01-18T13:55:24+00:00,fr,1,0,2,0,62,@davdav84 Moi silencieux sur les Ouïghours ? Vous rigolez ou quoi ?
1747613542650409166,2024-01-17T13:35:12+00:00,fr,1,0,0,0,24,"@DamienCharlotin OK! Oui, je connais très bien le média du temps de mon doctorat en droit international ;-)"
1746983425733509292,2024-01-15T19:51:20+00:00,fr,46,0,14,6,2244,"Ilham Tohti, le plus respecté des intellectuels ouïghours, a été arrêté il y a 10 ans, le 15 janvier 2014 à Pékin. Aujourd'hui, j'ai déposé sa nomination au Prix Nobel de la Paix au nom de plus de 200 ministres, parlementaires et professeurs de 28 pays de tous les continents. https://t.co/axxZ9jMfru"
1745725386749624369,2024-01-12T08:32:20+00:00,fr,63,6,40,16,7201,Le porc belge ne peut pas avoir plus de valeur que des vies humaines. J'espère que la Chine lèvera aussi l'embargo sur les camps où croupissent des millions de Ouïghours et sur la famille de notre compatriote Ablimit Tursun détenue à Urumqi.https://t.co/785sDbyvcZ
1745455207071523185,2024-01-11T14:38:45+00:00,fr,4,0,1,0,98,"@PopeGregoireX En même temps, Ecolo siège dans l'opposition à Huy."
1739955392422019345,2023-12-27T10:24:27+00:00,nl,13,0,7,4,1004,5 miljard fossiele subsidies die de vergroening van industrie tegenhouden. 🤨Maak van fossiele subsidies klimaatsubsidies. 💚Zo vergroenen we productieprocessen van bedrijven en maken we duurzame producten de goedkoopste keuze.
1739914122207109537,2023-12-27T07:40:27+00:00,nl,48,10,93,22,16884,5 miljard euro belastingskorting gaat jaarlijks naar de plastic-industrie. 🤯Zo blijven we afhankelijk van fossiele producten en maken we ecologische alternatieven duurder.Maak van fossiele subsidies klimaatsubsidies. Dan maken we van de ecologische keuze de goedkoopste. https://t.co/GFmes9CcRg
1739914124652409184,2023-12-27T07:40:28+00:00,nl,1,0,1,0,533,Lees het artikel in @Nieuwsblad_be https://t.co/Zg0xsnL6S1
1739914127034683885,2023-12-27T07:40:28+00:00,nl,1,1,9,0,545,Stop mee fossiele subsidies.Teken onze petitie vandaag nog.https://t.co/TG1KhwBprH
